regime,arm,width,head_mult,seed,threshold,step,loss,acc_train,gnorm_theta,gnorm_phi,disp,wall_s,probe_val,probe_test,acc_iid_val,acc_reversed_val,acc_ctx_random_val,acc_spec_only_val,acc_iid_test,acc_reversed_test,acc_ctx_random_test,acc_spec_only_test,status,lr,tau,reached_star,probe_val_gain,probe_test_gain
ready,ctxfree,8,1.0,2,init,0,0.6821264028549194,0.5940285325050354,0.1965324878692627,0.4180869240380347,0.0,0.0095548629760742,0.9090605148779672,0.9769230769230768,0.5108659267425537,0.508525550365448,0.5048478841781616,0.526579737663269,0.51891028881073,0.5131410360336304,0.5157051682472229,0.4974359273910522,max_steps,0.001,1.89166259765625,True,0.0,0.0
ready,ctxfree,8,1.0,2,0.6,468,0.5998790264129639,0.7424242496490479,0.2122515439987182,0.3809686607601247,0.0237461104989051,3.663375854492188,0.9090605148779672,0.9762820512820513,0.7097960114479065,0.6837177872657776,0.7017719745635986,0.6556335687637329,0.7612179517745972,0.7602564096450806,0.7615385055541992,0.6894230842590332,max_steps,0.001,1.89166259765625,True,0.0,-0.0006410256410255277
ready,ctxfree,8,1.0,2,0.5,961,0.4998160600662231,0.8244206309318542,0.2350503057241439,0.3624444212727165,0.0563427507877349,7.519921541213989,0.9090605148779672,0.9759615384615384,0.8040788769721985,0.7883650660514832,0.7963891625404358,0.7318622469902039,0.8631410598754883,0.8615384697914124,0.8602564334869385,0.7676282525062561,max_steps,0.001,1.89166259765625,True,0.0,-0.0009615384615383471
ready,ctxfree,8,1.0,2,0.4,2052,0.3999997675418854,0.852495551109314,0.1070366874337196,0.1683745221681565,0.1035232171416282,16.013354539871216,0.9100635239050484,0.9753205128205128,0.8335005044937134,0.8321631550788879,0.8321631550788879,0.7917084693908691,0.8910256624221802,0.8990384936332703,0.8916667103767395,0.8115384578704834,max_steps,0.001,1.89166259765625,True,0.0010030090270811698,-0.0016025641025639858
ready,ctxfree,8,1.0,2,0.3,6294,0.2999999523162842,0.8783422112464905,0.0913932025432586,0.0933565847889236,0.182758018374443,53.50739550590515,0.9144098963557338,0.9762820512820513,0.8569040298461914,0.8676027655601501,0.8629220724105835,0.8425275683403015,0.9365385174751282,0.9592949151992798,0.9467949271202089,0.9153846502304076,max_steps,0.001,1.89166259765625,True,0.005349381477766535,-0.0006410256410255277
ready,ctxfree,8,1.0,2,0.2,13722,0.199998065829277,0.9157753586769104,0.050634142011404,0.0721954996579067,0.3079259991645813,123.43057656288148,0.9170845870946172,0.9753205128205128,0.8883316516876221,0.9013707637786864,0.8946840167045593,0.8813105821609497,0.962820529937744,0.973717987537384,0.96730774641037,0.9567307829856871,max_steps,0.001,1.89166259765625,True,0.008024072216649913,-0.0016025641025639858
ready,ctxfree,8,1.0,2,0.15,25854,0.1499994993209839,0.9264705777168274,0.0243241395801305,0.0391727505216607,0.3997483551502228,241.03428888320923,0.917753259779338,0.9746794871794872,0.8993647694587708,0.9190905690193176,0.908726155757904,0.9090604782104492,0.9586538672447203,0.972115397453308,0.9647436141967772,0.965705156326294,max_steps,0.001,1.89166259765625,True,0.00869274490137073,-0.0022435897435896246
ready,ctxfree,8,1.0,2,final,40000,0.1285978853702545,0.9398395419120787,0.0194820594042539,0.0368613833976748,0.4600692987442016,378.5809891223908,0.91942494149114,0.9743589743589745,0.9117351770401,0.9264459609985352,0.9190905690193176,0.9224339723587036,0.95641028881073,0.9714744091033936,0.962820529937744,0.96442312002182,max_steps,0.001,1.89166259765625,True,0.010364426613172717,-0.002564102564102333
ready,frozen,32,1.0,0,init,0,0.6674293279647827,0.5686274170875549,0.0,1.3749140124957278,0.0,0.0074160099029541,0.9147442326980942,0.9737179487179488,0.7101303935050964,0.4931460916996002,0.5914409756660461,0.5011701583862305,0.7509615421295166,0.5157051682472229,0.6310897469520569,0.4756410419940948,stopped,0.001,1.89166259765625,True,0.0,0.0
ready,frozen,32,1.0,0,0.6,47,0.5990020632743835,0.7401960492134094,0.0,1.0572180470427144,0.0,0.333519697189331,0.9147442326980942,0.9737179487179488,0.7713139057159424,0.2534269392490387,0.5051822066307068,0.4994984865188598,0.7871795296669006,0.2368589788675308,0.5054487586021423,0.4535256624221802,stopped,0.001,1.89166259765625,True,0.0,0.0
ready,frozen,32,1.0,0,0.5,202,0.4998325407505035,0.7950088977813721,0.0,0.6131784092602244,0.0,0.996279001235962,0.9147442326980942,0.9737179487179488,0.7850217223167419,0.2159812748432159,0.4991641342639923,0.5138749480247498,0.7875000238418579,0.2041666656732559,0.4894230961799621,0.4493589997291565,stopped,0.001,1.89166259765625,True,0.0,0.0
ready,frozen,32,1.0,0,0.4,674,0.3998582065105438,0.8311051726341248,0.0,0.3773642322151083,0.0,3.1996846199035645,0.9147442326980942,0.9737179487179488,0.8221330642700195,0.1932463943958282,0.5058508515357971,0.5784018635749817,0.8153846263885498,0.185576930642128,0.4983974397182464,0.5371795296669006,stopped,0.001,1.89166259765625,True,0.0,0.0
ready,frozen,32,1.0,0,0.3,1685,0.29993537068367,0.8810160160064697,0.0,0.2694660952534687,0.0,10.779977798461914,0.9147442326980942,0.9737179487179488,0.8933466672897339,0.1995987892150879,0.5449682474136353,0.6670010089874268,0.889423131942749,0.1990384608507156,0.540705144405365,0.6990385055541992,stopped,0.001,1.89166259765625,True,0.0,0.0
ready,frozen,32,1.0,0,0.2,3893,0.1999750137329101,0.9260249137878418,0.0,0.1647570269673042,0.0,28.558187246322632,0.9147442326980942,0.9737179487179488,0.9294549822807312,0.2517552673816681,0.5927783250808716,0.7475760579109192,0.9442307949066162,0.2721153795719147,0.6003205180168152,0.800000011920929,stopped,0.001,1.89166259765625,True,0.0,0.0
ready,frozen,32,1.0,0,0.15,6893,0.1499937623739242,0.9447414875030518,0.0,0.0998473609848085,0.0,52.446606397628784,0.9147442326980942,0.9737179487179488,0.9511868953704834,0.3042460680007934,0.626211941242218,0.7843530178070068,0.9676282405853271,0.3339743614196777,0.6429487466812134,0.8368589878082275,stopped,0.001,1.89166259765625,True,0.0,0.0
ready,frozen,32,1.0,0,0.1,17256,0.0999989584088325,0.9594473838806152,0.0,0.0512259625300184,0.0,134.8851716518402,0.9147442326980942,0.9737179487179488,0.964226007461548,0.3436977565288543,0.6516215205192566,0.8348378539085388,0.978525698184967,0.3772436082363128,0.6669871807098389,0.8958333730697632,stopped,0.001,1.89166259765625,True,0.0,0.0
ready,frozen,32,1.0,0,final,17256,0.0999989584088325,0.9594473838806152,0.0,0.0512259625300184,0.0,134.92740678787231,0.9147442326980942,0.9737179487179488,0.964226007461548,0.3436977565288543,0.6516215205192566,0.8348378539085388,0.978525698184967,0.3772436082363128,0.6669871807098389,0.8958333730697632,stopped,0.001,1.89166259765625,True,0.0,0.0
ready,frozen,32,1.0,1,init,0,0.6646925210952759,0.6047236919403076,0.0,1.3394183005091107,0.0,0.0106420516967773,0.923436977599465,0.9759615384615384,0.488131046295166,0.3687729835510254,0.4306252002716064,0.370444655418396,0.4474359154701233,0.3355769217014313,0.3887820541858673,0.2836538553237915,stopped,0.001,1.89166259765625,True,0.0,0.0
ready,frozen,32,1.0,1,0.6,48,0.5999570488929749,0.6782531142234802,0.0,1.0072022894435668,0.0,0.437471866607666,0.923436977599465,0.9759615384615384,0.6111668348312378,0.3139418065547943,0.4597124755382538,0.4008692800998688,0.5887820720672607,0.2935897409915924,0.4358974397182464,0.3157051503658294,stopped,0.001,1.89166259765625,True,0.0,0.0
ready,frozen,32,1.0,1,0.5,217,0.4996768534183502,0.7660427689552307,0.0,0.6189974763611432,0.0,1.823350191116333,0.923436977599465,0.9759615384615384,0.7225008010864258,0.260448008775711,0.4934804439544678,0.4707455635070801,0.7121794819831848,0.2528846263885498,0.4846153855323791,0.397115409374237,stopped,0.001,1.89166259765625,True,0.0,0.0
ready,frozen,32,1.0,1,0.4,594,0.3998800814151764,0.8368983864784241,0.0,0.4445118122357219,0.0,4.871914386749268,0.923436977599465,0.9759615384615384,0.8014041781425476,0.2320294231176376,0.5165496468544006,0.5503175854682922,0.8028846383094788,0.2368589788675308,0.5195512771606445,0.5086538791656494,stopped,0.001,1.89166259765625,True,0.0,0.0
ready,frozen,32,1.0,1,0.3,1308,0.2999834418296814,0.896167516708374,0.0,0.3131333952822288,0.0,10.581082820892334,0.923436977599465,0.9759615384615384,0.8706117868423462,0.2213306576013565,0.543965220451355,0.6308926939964294,0.8817307949066162,0.2307692319154739,0.5538461804389954,0.6397436261177063,stopped,0.001,1.89166259765625,True,0.0,0.0
ready,frozen,32,1.0,1,0.2,3090,0.1999790072441101,0.9313725233078004,0.0,0.1787548418652419,0.0,24.832106351852417,0.923436977599465,0.9759615384615384,0.9227682948112488,0.2584419846534729,0.5931126475334167,0.7181544303894043,0.9400641322135924,0.2836538553237915,0.6086538434028625,0.7756410241127014,stopped,0.001,1.89166259765625,True,0.0,0.0
ready,frozen,32,1.0,1,0.15,5689,0.1499897092580795,0.9514260292053224,0.0,0.1077664778284288,0.0,45.61868929862976,0.923436977599465,0.9759615384615384,0.9398194551467896,0.3022400438785553,0.6171848773956299,0.7626211643218994,0.9625000357627868,0.3419871926307678,0.6464743614196777,0.8307692408561707,stopped,0.001,1.89166259765625,True,0.0,0.0
ready,frozen,32,1.0,1,0.1,14749,0.0999993756413459,0.9634580612182616,0.0,0.0545744584880852,0.0,119.90872001647948,0.923436977599465,0.9759615384615384,0.9572049379348756,0.3326646387577057,0.6415914297103882,0.8221330642700195,0.9762820601463318,0.3769230842590332,0.6740384697914124,0.892307698726654,stopped,0.001,1.89166259765625,True,0.0,0.0
ready,frozen,32,1.0,1,final,14749,0.0999993756413459,0.9634580612182616,0.0,0.0545744584880852,0.0,119.95485401153564,0.923436977599465,0.9759615384615384,0.9572049379348756,0.3326646387577057,0.6415914297103882,0.8221330642700195,0.9762820601463318,0.3769230842590332,0.6740384697914124,0.892307698726654,stopped,0.001,1.89166259765625,True,0.0,0.0
ready,frozen,32,1.0,2,init,0,0.6082829833030701,0.6292334794998169,0.0,1.4386722285317757,0.0,0.0106968879699707,0.9090605148779672,0.9769230769230768,0.4577064514160156,0.2347041070461273,0.3527248203754425,0.3313273191452026,0.4211538732051849,0.1849358975887298,0.3016025722026825,0.2676282227039337,stopped,0.001,1.89166259765625,True,0.0,0.0
ready,frozen,32,1.0,2,0.6,5,0.5983141660690308,0.6492869853973389,0.0,1.3804842779109712,0.0,0.099625825881958,0.9090605148779672,0.9769230769230768,0.4934804439544678,0.2320294231176376,0.3681043088436126,0.3346706628799438,0.4637820720672607,0.1839743703603744,0.3227564096450805,0.2698718011379242,stopped,0.001,1.89166259765625,True,0.0,0.0
