arm,width,seed,step,epoch,total_steps,N_sites,C_classes,NC,P_theta,P_phi,loss_probe,r_sq,a_eff,kappa_eff,lam_max_Ktheta,lam_max_Kphi,lam_min_Kphi,share_inst,share_A1_bound,share_proxy_lammax,share_proxy_lammin,frac_range_Jtheta,frac_range_Jtheta_rtol1e-6,rank_Jtheta,rank_Jtheta_rtol1e-6,a_eff_H,kappa_eff_H,lam_max_Ktheta_H,lam_max_Kphi_H,lam_min_Kphi_H,share_inst_H,share_proxy_lammax_H,share_proxy_lammin_H,chk_grad_theta_relerr,chk_grad_phi_relerr,chk_ggn_phi_relerr,lam_max_Gphiphi_ggnpy,frac_r_topk1_Kphi,frac_r_topk5_Kphi,frac_r_topk20_Kphi,frac_r_topk100_Kphi,frac_r_topk1_Jtheta_sv,frac_r_topk5_Jtheta_sv,frac_r_topk20_Jtheta_sv,share_cum_discrete,test_loss,test_acc,share_cum_discrete_fullrun
joint,2048,42,179,11,2400,256,2,512,1024,38914,0.43377632614590095,0.28135718344139127,0.022836750208245604,0.13992654159733564,7.9889416172015535,257.6528787927095,0.0003375274335525449,0.14030651478543346,0.14030651478543346,0.03007411109016586,0.9999577524545779,1.0000000000002183,1.0000000000002183,512,512,0.0074844211951050465,0.050348716701438256,0.7476045585127785,75.27564608864317,-2.990546333510918e-15,0.12941406030040767,0.009833893606873105,1.000000000000004,2.699839496954057e-16,1.1280078267896176e-14,5.663526832490111e-16,75.27564608864321,7.842387824509548e-05,0.003351474209643873,0.039805284628972724,0.15562898973415243,0.0009249252736877099,0.0033983085112747912,0.06387315772548928,0.041660123967380495,0.6150708198547363,0.7081298828125,0.017301600967144032
joint,2048,42,426,26,2400,256,2,512,1024,38914,0.4316115085549618,0.28028759301531525,0.025602073137801072,0.36062954862619095,11.222742868675427,255.8556847275423,0.00036995230692934804,0.066286838506054,0.066286838506054,0.04202040190847057,0.9999670365688352,1.0000000000002098,1.0000000000002098,512,512,0.00794459679676876,0.3158223894485411,0.7941843773759999,73.34702640102213,-2.1657175978340475e-15,0.024538007685407877,0.010711780520414623,1.0000000000000029,6.043537991256209e-16,4.25614832269369e-15,1.9374820510793017e-16,73.34702640102212,0.0009577157236149928,0.006400324630975008,0.03848113503679077,0.16117803739890493,0.00038684717712674156,0.006077439442687354,0.044812762895820174,0.026979875087724568,0.6122267246246338,0.692535400390625,0.017301600967144032
joint,2048,42,1011,63,2400,256,2,512,1024,38914,0.42235296736588634,0.2692075745110166,0.06535588908022781,1.6264987639649728,17.876556450707675,253.2715586487111,0.0005053349861212078,0.03862973037464686,0.03862973037464686,0.06592911938241977,0.9999717327717396,1.0000000000002185,1.0000000000002185,512,512,0.01685549421689036,0.2883213059072106,0.8065248561282397,69.68054673824514,-6.7329132675937725e-15,0.05523189905011137,0.011442167164632505,1.0000000000000084,3.943830532796456e-16,0.0,6.11828783516225e-16,69.68054673824518,0.0059808980669239726,0.0062951393454087744,0.026259919712095656,0.19731376214214283,0.0001480531796230197,0.003455109624260317,0.032778745503883336,0.018692795845800626,0.5987865924835205,0.6715087890625,0.017301600967144032
joint,2048,42,2400,150,2400,256,2,512,1024,38914,0.4005980118357537,0.25525041260940884,0.19582209081403093,0.3201085955308969,41.017548066943554,252.4573683435952,0.000996875927579978,0.37955116064391875,0.37955116064391875,0.1397650898707969,0.9999756969456385,1.0000000000002252,1.0000000000002252,512,512,0.04958885354509062,0.14918491896215288,0.9505983113041877,71.1010691908362,-2.017709860366597e-15,0.24947382604656032,0.013193286765721958,1.000000000000002,2.776464383799242e-16,0.0,7.994734749802354e-16,71.10106919083626,2.558141638346389e-07,0.003285746041142591,0.02062034351588935,0.18483980106566153,0.00039055988747888434,0.0022637081471082285,0.02134773854500507,0.017301600967144032,0.5687552690505981,0.678863525390625,0.017301600967144032
joint,2048,43,0,0,2400,256,2,512,1024,38914,2.375159794141358,1.0239031084301233,0.17935760434804857,148.67379790391735,1.5792552167885763,276.7753531923778,0.00030736792545956766,0.0012049298097552884,0.0012049298097552884,0.005673537168341599,0.9998054094668777,1.0000000000002403,1.0000000000002403,512,512,0.004760262028388524,3.2643862451780943,0.017820898501182448,5.586273055643888,-1.78544612257001e-16,0.0014561176802248038,0.003179978538368582,1.00000000000001,1.5113727322500843e-16,0.0,1.112951135036178e-15,5.586273055643882,0.21699213644255821,0.6773759404998106,0.6835549883709781,0.732698229851221,0.017213589392507694,0.3683107488693124,0.3984622320846018,,2.3329150676727295,0.499420166015625,0.00417387344745765
joint,2048,43,1,0,2400,256,2,512,1024,38914,1.8636107340040295,0.9834676386942153,0.20870160810840485,145.07622573812594,1.5881819273100157,277.1157193837271,0.00031506154281380107,0.0014364986920566071,0.0014364986920566071,0.005698456031075017,0.9998016605980214,1.0000000000002522,1.0000000000002522,512,512,0.017167822190103935,8.661799058512786,0.06277817982028372,15.017492795847575,-3.902336186672263e-16,0.0019780951380602057,0.004162934467263674,1.0000000000000062,2.7045459520846547e-16,1.9920208173603065e-16,2.129145227094478e-15,15.017492795847543,0.18325363392030686,0.6630686974556238,0.6700592329458218,0.7203836620373477,0.01972464048625384,0.376195031057228,0.4109248800148082,0.0011973676723520206,1.8838965892791748,0.499420166015625,0.00417387344745765
joint,2048,43,2,0,2400,256,2,512,1024,38914,1.380760587106263,0.8817394985252534,0.24926557005878142,134.1906265096556,1.6263966214433139,277.5318142148114,0.0003145157183129698,0.0018541042112037893,0.0018541042112037893,0.005826074814605064,0.9998066554589023,1.0000000000002494,1.0000000000002494,512,512,0.05340054318721306,19.729469153178723,0.232325540907315,37.64634779940438,-1.5692433985843002e-15,0.002699332503667181,0.006133412826263551,1.0000000000000069,0.0,0.0,1.8874147886699972e-16,37.646347799404374,0.16007298830478614,0.6193921534582774,0.6287013879836277,0.6871577151464494,0.026452484815209804,0.34329732730285367,0.3840453376796304,0.0013641396486119763,1.4564076662063599,0.499420166015625,0.00417387344745765
joint,2048,43,6,0,2400,256,2,512,1024,38914,0.6125861033265532,0.41890389509538534,0.19155420929348566,27.00807115985862,3.024556866555433,280.1587648956874,0.00032741696003433406,0.007042531163342158,0.007042531163342158,0.010680561438907103,0.9998917588478281,1.0000000000002243,1.0000000000002243,512,512,0.08785754890196545,12.98592962563315,0.38271995742755566,112.6907403190944,-2.973533095094748e-15,0.006720129961507466,0.0033847019140619845,1.0000000000000078,1.7294744260815608e-16,0.0,0.0,112.6907403190944,0.05503490315297889,0.2353550726893035,0.2592197091055759,0.34796299966833477,0.0033626405300499498,0.23301003746307997,0.26625131193964846,0.0019362012987173478,0.7144272327423096,0.50018310546875,0.00417387344745765
joint,2048,43,13,0,2400,256,2,512,1024,38914,0.5663199275131514,0.33845808653866116,0.057468259382449365,21.59043615924866,8.55747617391496,282.861074086911,0.00032801623577938407,0.0026546800221914197,0.0026546800221914197,0.029364898584032597,0.9999616705140139,1.0000000000002136,1.0000000000002136,512,512,0.00981015034317243,5.581013038948962,0.46099834713589394,73.51488926770882,-2.435167670637463e-15,0.001754687996923493,0.0062317379621868235,1.0000000000000053,1.7837225936128473e-16,1.2154410671242913e-16,5.799174095244431e-16,73.51488926770887,0.07092648913408739,0.07923170863245889,0.09422344328219577,0.18655326029098449,0.003210704629940011,0.023693806709555155,0.06934442768190408,0.001948869875596783,0.7131974697113037,0.521575927734375,0.00417387344745765
joint,2048,43,32,2,2400,256,2,512,1024,38914,0.4957971412162351,0.31158982719069606,0.049095510232559265,0.3543696331057189,9.48616699842528,274.6511244747964,0.0003071782345043472,0.12168463879268998,0.12168463879268998,0.03338585705959436,0.9999676193463679,1.0000000000002203,1.0000000000002203,512,512,0.009747673464125712,0.019697628209641407,0.7193553412639206,76.32335806579887,-7.393849402322667e-15,0.33104342323006103,0.009337097688435967,1.0000000000000104,1.1339795107882204e-16,3.770524162862905e-16,1.861927341162155e-16,76.32335806579889,0.0004624918843818125,0.008571186560460561,0.019305027643189608,0.11510116604384922,0.0020811679680516944,0.028525148893684217,0.08976854012202605,0.0026775000001655895,0.5875849723815918,0.69097900390625,0.00417387344745765
joint,2048,43,75,4,2400,256,2,512,1024,38914,0.48482532241601556,0.31112485022579195,0.022122800771609642,0.06733353019077143,6.745816999691671,272.9129314279976,0.0002993624523593307,0.24730279605266742,0.24730279605266742,0.024121601908105236,0.9999556244754331,1.0000000000002156,1.0000000000002156,512,512,0.009823219337959934,0.07157032282827964,0.7175033773940962,84.74265004585733,-2.231885359385582e-15,0.12068794497107425,0.008395765144962666,1.000000000000003,1.2601593071030413e-16,2.4841935255030866e-15,5.030827348747763e-16,84.74265004585737,5.91771987009027e-06,0.005428555502287499,0.01664150270282173,0.11495528352596526,6.849679761357641e-06,0.008634454442171188,0.0946822807839076,0.002793218089458472,0.6171207427978516,0.674957275390625,0.00417387344745765
joint,2048,43,179,11,2400,256,2,512,1024,38914,0.4758090437777601,0.3054789257887375,0.019488881987712196,0.1282703841852228,5.785711322226364,275.39102254625453,0.00031804431705239814,0.1318961747204587,0.1318961747204587,0.0205767783223935,0.9999450323707496,1.0000000000002187,1.0000000000002187,512,512,0.007734653152429052,0.13191992292478355,0.6141465874312071,85.0611438943745,-2.5892375010713397e-15,0.055384172647179826,0.007168304699960479,1.0000000000000042,5.827631349990479e-16,1.558350946322795e-14,3.341326971301603e-16,85.06114389437447,8.496731367549458e-05,0.006797677264143785,0.017774752296984633,0.12192776071452868,2.918085802841442e-06,0.009391940162307126,0.0873331758856751,0.0028342560555404475,0.6459974050521851,0.63482666015625,0.00417387344745765
joint,2048,43,426,26,2400,256,2,512,1024,38914,0.47262733207994895,0.30438688974210326,0.02157189994418253,1.2126682377566624,5.681184861319187,276.34413587016644,0.0003338241296502481,0.01747787913004262,0.01747787913004262,0.02014423685995274,0.9999412438560652,1.0000000000002192,1.0000000000002192,512,512,0.00795310451756795,0.7562945107253005,0.6120437329870584,85.33876053330549,-2.0358099665613828e-15,0.010406449897839133,0.0071208610345381545,1.0000000000000033,5.28379441208006e-16,4.511630700005929e-16,1.6652286283975124e-16,85.33876053330548,0.0032841388951332794,0.01562148423450181,0.0270070657131419,0.15853429887449275,4.47197912692825e-05,0.01182922628640844,0.06331501354447767,0.0028876459867443307,0.6491345763206482,0.628387451171875,0.00417387344745765
joint,2048,43,1011,63,2400,256,2,512,1024,38914,0.4631501849442466,0.2993008055602987,0.05622848443851102,0.9150162159965408,8.587475123114741,277.0113010342927,0.00042095104044412947,0.05789322136154202,0.05789322136154202,0.030068319054636854,0.9999509832167495,1.0000000000002167,1.0000000000002167,512,512,0.012618427636102108,0.6144908119173211,0.6613178727421276,84.31217822949456,-2.6470822514878627e-15,0.02012157825180177,0.007782636975963147,1.000000000000004,2.0615600417504551e-16,1.6215619484784829e-15,8.427521986515759e-16,84.31217822949449,0.002917677662017894,0.014429953222065115,0.02778984179852535,0.1646537857277982,0.00014335068785117715,0.015105057286853367,0.03028994178104446,0.0030704861085362276,0.6480817794799805,0.591522216796875,0.00417387344745765
joint,2048,43,2400,150,2400,256,2,512,1024,38914,0.4328331787888433,0.28157085792839076,0.15331808259411467,0.1787639045724811,17.424169034041856,281.1028410782164,0.0007669413855050357,0.46168744020794933,0.46168744020794933,0.05836714415720595,0.999955985985453,1.0000000000002245,1.0000000000002245,512,512,0.034024229530402884,0.079860243237916,0.6860672009425323,81.14984793518803,-2.323533707734011e-15,0.29876091712362,0.008383448755980655,1.0000000000000033,1.607345222624387e-16,7.444173230721687e-15,0.0,81.14984793518803,8.360669770894478e-06,0.0069220408994639234,0.029946036013747485,0.132643794868813,2.3274772951306928e-05,0.00405075605473841,0.02828119507719597,0.00417387344745765,0.7972027063369751,0.53497314453125,0.00417387344745765
joint,2048,44,0,0,2400,256,2,512,1024,38914,0.855859649860496,0.6399918949845472,0.49547653411566206,63.75862659190944,2.388847212308439,253.49877880183598,0.00036758216734994855,0.007711204576987974,0.007711204576987974,0.009335532356599351,0.9998461493842244,1.000000000000247,1.000000000000247,512,512,0.17617115927631394,23.433173020531008,0.5797144738542643,94.3574584455071,-3.695465025089415e-15,0.007461925157031265,0.006106295943177786,1.0000000000000062,0.0,0.0,3.012131727437105e-16,94.35745844550708,0.04957410677732718,0.45714987368502785,0.46822189833890626,0.5447362280007808,3.5414463168393515e-07,0.369640275813933,0.38279860311081765,,0.8205177187919617,0.50048828125,0.012414208823215712
joint,2048,44,1,0,2400,256,2,512,1024,38914,0.6587516494982235,0.46707388314125364,0.4216292105314144,12.900375315256916,2.3792691424693784,253.43506533776707,0.00036841700569700933,0.0316490817665793,0.0316490817665793,0.009300765523181402,0.9998451793617772,1.0000000000002391,1.0000000000002391,512,512,0.2027994009895776,6.483251254370089,0.7647294109493795,122.65147217639563,-3.585947892658802e-15,0.030331717697503494,0.006196345383455669,1.0000000000000047,1.4093990137387307e-16,1.4740502448076706e-16,2.317274218244058e-16,122.65147217639566,0.0060910036829825796,0.2544151243740047,0.2711043120756888,0.38362838355718276,0.0011996695054311312,0.2710389115511871,0.2810884666771048,0.008142370163632793,0.6754450798034668,0.5380859375,0.012414208823215712
joint,2048,44,2,0,2400,256,2,512,1024,38914,0.6086048859480531,0.42016958782011016,0.3018604743509293,9.254121691952438,2.4061072241461483,253.51362848649293,0.000367983295520362,0.031588639356753934,0.031588639356753934,0.009401804114344128,0.9998470861888032,1.000000000000233,1.000000000000233,512,512,0.1355101368155947,4.655768664595676,0.78377478887316,116.14865537036843,-2.1598530971451228e-14,0.028282665741697226,0.006702800821002311,1.0000000000000275,4.3767261044984176e-16,2.284232971186268e-16,3.670517235835544e-16,116.14865537036847,0.0044935802276937185,0.1726137741351077,0.1915911557693563,0.3154900478958303,0.006668634633431923,0.16977064242104134,0.17733793270415146,0.011992033768775997,0.666475772857666,0.570709228515625,0.012414208823215712
joint,2048,44,6,0,2400,256,2,512,1024,38914,0.5138095694341713,0.3475624504843035,0.03458144930542908,2.376537215220908,4.738886051254712,254.13881171946528,0.0003861268821484204,0.01434249164680685,0.01434249164680685,0.018305501370194502,0.9999185261222325,1.0000000000002147,1.0000000000002147,512,512,0.01027618654835779,1.071392935982889,0.9538075648142108,88.2256756558063,-5.218727359226542e-15,0.009500304977098886,0.010695369947979995,1.0000000000000056,2.886584068653923e-16,2.688207295803319e-16,9.664434718964999e-16,88.22567565580638,0.0021417026376789345,0.011347713338769355,0.030000893929813994,0.18211730704719775,0.005011035222541184,0.009804596471753435,0.04744508840133513,0.012865029321764395,0.5972769260406494,0.688262939453125,0.012414208823215712
joint,2048,44,13,0,2400,256,2,512,1024,38914,0.5420584187222387,0.3603594601564105,0.1296657295743103,2.558844157894188,10.830473703740552,255.94589716920277,0.00041391301851219836,0.048229589996562586,0.048229589996562586,0.04059757492127646,0.9999617840168638,1.000000000000214,1.000000000000214,512,512,0.023094264173077268,0.4802702817125724,0.8470138942171049,63.609326549271024,-3.9553794923601985e-15,0.045879798968447086,0.01314089333010957,1.0000000000000047,8.910054529294863e-16,3.612033089310725e-16,0.0,63.609326549271024,0.0025133001783446273,0.02628004185026465,0.039388351182494806,0.22689554145759835,0.009681709004779217,0.01289481286407468,0.06014155261370569,0.011994162265575542,0.5621606111526489,0.710113525390625,0.012414208823215712
joint,2048,44,32,2,2400,256,2,512,1024,38914,0.5127174948040905,0.347071898639546,0.01781156890808824,0.25707714999559766,8.093010057085134,252.49474790812675,0.00038210619125063914,0.06479556156078187,0.06479556156078187,0.031056754623774538,0.9999527878813305,1.0000000000002136,1.0000000000002136,512,512,0.007017452250232037,0.1293882365649418,1.1915517562921345,79.66402217892733,-1.4834565683702705e-14,0.05144545151441962,0.014736791767093162,1.0000000000000124,1.4030677204343282e-16,4.666148642582963e-16,1.7838485085882403e-16,79.66402217892734,0.0001779088637801962,0.0012899527710597514,0.0236623724545755,0.18792327796158279,1.4656907798833638e-05,0.010765405333136666,0.044344707257259926,0.012996240968861811,0.5816457867622375,0.715057373046875,0.012414208823215712
joint,2048,44,75,4,2400,256,2,512,1024,38914,0.503243457835136,0.3397372805162469,0.03206139745791633,0.2530623890285986,7.8643007918773264,254.88810405470417,0.0003777825900825458,0.11244729123795039,0.11244729123795039,0.02993046170774046,0.9999519646497304,1.000000000000212,1.000000000000212,512,512,0.01139810444829277,0.09697064647780061,0.8966329602136198,74.22813943995418,-7.684748075810015e-15,0.10517888552638376,0.011935250271874595,1.0000000000000084,0.0,3.0669241408938537e-15,9.572417429846576e-16,74.22813943995425,9.376433260960692e-05,0.0038166241879767724,0.016418622468440943,0.17426154110911593,0.0020929250775150645,0.003264006214306999,0.0416778094969711,0.013484752288707417,0.5981396436691284,0.716094970703125,0.012414208823215712
joint,2048,44,179,11,2400,256,2,512,1024,38914,0.4984934798806148,0.3354783198786802,0.029751828265352144,0.2018785562133811,7.280102050209674,257.7207941184029,0.00036064465463074645,0.12844527427740707,0.12844527427740707,0.027471990304431086,0.999950464047445,1.0000000000002136,1.0000000000002136,512,512,0.010575058391519199,0.05829152323271821,0.7865676902403063,74.53398226101012,-1.882523231106102e-15,0.15355863674518927,0.010442936101095849,1.0000000000000024,3.4760189358957224e-16,8.811179504768407e-15,3.813255184846313e-16,74.53398226101015,2.504275526181011e-05,0.0031738026569699674,0.018924218046460755,0.1760251811402532,0.002126051022558736,0.004018082244094265,0.03811759181026603,0.013211179299394773,0.6305321455001831,0.69024658203125,0.012414208823215712
joint,2048,44,426,26,2400,256,2,512,1024,38914,0.5019549329354744,0.33722590336762603,0.034187900299407305,1.0250521052785406,8.763621764366885,257.76854510411476,0.0003644127934847466,0.0322758771566162,0.0322758771566162,0.03288016552497857,0.9999584192870553,1.0000000000002123,1.0000000000002123,512,512,0.011116975220036797,0.27140900716130545,0.8563025100449227,74.5901952305241,-1.872353397632235e-15,0.03934850567135291,0.011349798011690507,1.0000000000000022,4.513964663964041e-16,1.6058810210533614e-15,5.715572135700714e-16,74.59019523052415,0.0013951828342416703,0.006486977308082306,0.026429326165475633,0.18600943369130563,0.001638135054370053,0.013511441578089386,0.034866621885309576,0.01307154305776978,0.6384928822517395,0.64239501953125,0.012414208823215712
joint,2048,44,1011,63,2400,256,2,512,1024,38914,0.501075619648488,0.3358447769699504,0.06352855155022064,0.6505414631072876,12.94633562900388,257.2802911911872,0.0005600565762286387,0.08896683832983948,0.08896683832983948,0.047909178238080795,0.9999567420183317,1.0000000000002183,1.0000000000002183,512,512,0.017533801345655357,0.22729245166033515,0.8150007115718475,72.42891278459291,-2.189658046227611e-15,0.0716173250636905,0.011127214162505436,1.0000000000000027,0.0,7.622332826816115e-16,9.810208498825433e-16,72.42891278459298,0.0016772319675565023,0.0059454104732139705,0.02891565426776512,0.17021997145352533,0.0009247440899162327,0.004060653555440263,0.041635640992563776,0.011984159009504626,0.6478087902069092,0.631256103515625,0.012414208823215712
joint,2048,44,2400,150,2400,256,2,512,1024,38914,0.4753869043385164,0.3156904774701046,0.13067160006527972,0.5762541841045135,30.982420967506588,257.81289400311056,0.0010663328617529406,0.18484486347989018,0.18484486347989018,0.10728159136050676,0.9999655838333685,1.0000000000002258,1.0000000000002258,512,512,0.03770347597691192,0.18021748929234122,0.8036367443366763,72.77105348815803,-1.965894272616925e-15,0.17301445012565558,0.01092273364382777,1.0000000000000024,6.728334083806178e-16,1.5257193869593707e-16,1.952816955922525e-16,72.77105348815805,0.0011080175590424946,0.0032231270754477814,0.026273083505930668,0.15842585388444508,0.00018809523438561847,0.004314387887849988,0.02042805358849962,0.012414208823215712,0.7350688576698303,0.55255126953125,0.012414208823215712
frozen,128,42,0,0,2400,256,2,512,1024,2434,0.6442220050662629,0.45287773353872485,0.7044451575611308,0.8575396939428928,2.3927159120839523,19.83884988772377,2.0271858009824024e-06,0.4509935911880489,0.4509935911880489,0.10762696310417534,0.9999991527685869,1.0000000000002536,1.0000000000002536,512,512,0.3351196054660521,0.4349874753014302,1.101632044244603,9.467519227998837,-2.7606635035197103e-16,0.43515975094278403,0.1042308900562048,1.0000000000000002,1.740011335851266e-16,1.4293712212971055e-16,3.7525286120294914e-16,9.46751922799884,0.01802182308644863,0.32770708894772066,0.3440605130847194,0.43562133071864767,0.2724226822006106,0.3382121105856095,0.37658161880287355,,0.7039963006973267,0.50738525390625,0.7255626992316914
frozen,128,42,1,0,2400,256,2,512,1024,2434,0.6342737929077535,0.44298249838512915,0.7045179692740404,0.7115412711950634,2.414187304621329,19.822980528539045,2.040140710947271e-06,0.4975201242574087,0.4975201242574087,0.10856541276903345,0.9999991549375713,1.0000000000002367,1.0000000000002367,512,512,0.3355578817637668,0.36094103647982606,1.1156364334395645,9.503896126775572,-2.2655044170048166e-16,0.48177803722935447,0.10505513562990226,1.0000000000000002,1.7786954386438523e-16,1.7611387408149817e-16,5.607248277037688e-16,9.503896126775578,0.0126658795682529,0.31298979806172555,0.3295711602721981,0.42352449868204334,0.2783291084456598,0.3301114908784167,0.3673387361539634,0.4028607421470396,0.6999994516372681,0.51031494140625,0.7255626992316914
frozen,128,42,2,0,2400,256,2,512,1024,2434,0.6251547014942839,0.4339022019687314,0.697014072421832,0.5839532279985358,2.4255308580305632,19.80471449609022,1.9404137790945236e-06,0.5441310423717272,0.5441310423717272,0.10910949561701291,0.9999992000051369,1.0000000000002405,1.0000000000002405,512,512,0.3318238904280774,0.2941077783354452,1.1218991337570638,9.525326952235732,-3.8040814552189415e-16,0.5301279787992972,0.10537008650854181,1.0000000000000004,0.0,2.190838259382552e-16,9.324387752292913e-16,9.52532695223574,0.008037015014206025,0.2988602351415297,0.31575298611866565,0.41515528215090086,0.2781267108749544,0.318459568904486,0.35559107081997515,0.3983842966276624,0.6966216564178467,0.513824462890625,0.7255626992316914
frozen,128,42,6,0,2400,256,2,512,1024,2434,0.5954637695199301,0.4050099718611815,0.6885012594445531,0.3346340589566607,2.614816634245319,19.75178314653949,2.087708179301202e-06,0.6729327461009055,0.6729327461009055,0.11690720359255112,0.9999992015858837,1.0000000000002383,1.0000000000002383,512,512,0.32195842908263184,0.1567573241375134,1.1815944920716681,9.46239749202728,-2.6576035562851643e-16,0.6725461339363403,0.11101046429167283,1.0000000000000002,0.0,2.0479265718567518e-16,0.0,9.46239749202728,0.00015496516419604992,0.250690124819098,0.2685945283056896,0.37956315291747084,0.257947950407362,0.2797084731601145,0.3221689886115137,0.48679475720213156,0.6902036666870117,0.530517578125,0.7255626992316914
frozen,128,42,13,0,2400,256,2,512,1024,2434,0.5558225124022957,0.3693409060475094,0.6695989278437353,0.2843115427156638,3.342733568899038,19.737276405823636,2.1231073765860106e-06,0.7019515442063072,0.7019515442063072,0.14483241439496838,0.9999993648593332,1.000000000000236,1.000000000000236,512,512,0.29288417611447964,0.12640284071264118,1.3510949531751908,9.102798644820794,-4.2791008163794673e-16,0.6985290847563753,0.12924322794276347,1.0000000000000002,0.0,2.6431897186324377e-16,7.805761321155622e-16,9.102798644820801,0.0014437052670563865,0.1827927497115409,0.20187653275750897,0.33089553496382357,0.19264123627581392,0.2130356728766429,0.2644720588884895,0.5649547692224146,0.6900811195373535,0.539459228515625,0.7255626992316914
frozen,128,42,32,2,2400,256,2,512,1024,2434,0.48469182633909075,0.3141118173113368,0.46267754267524736,0.09645143665028451,6.380601707191013,19.920228049763526,1.815462401493817e-06,0.8274969815253856,0.8274969815253856,0.24260077595095023,0.9999997154716799,1.0000000000002245,1.0000000000002245,512,512,0.1613086661257232,0.03204616085476133,1.6966511252810665,7.976692028976366,-4.90405862758149e-16,0.8342624212945261,0.1753944937365668,1.0000000000000002,1.909798477103077e-16,3.435488743398002e-16,5.567335535041981e-16,7.9766920289763705,5.0597420961555284e-05,0.05837180276016608,0.07979440381006261,0.21761794495642892,0.06942949685308798,0.08221998387165708,0.14516310159386298,0.6430910591717156,0.6924774050712585,0.53289794921875,0.7255626992316914
frozen,128,42,75,4,2400,256,2,512,1024,2434,0.44547538062702585,0.2925140771087367,0.1292971607022204,0.015325776945326665,13.07667245886794,20.33851787719525,3.4759010948396066e-06,0.8940294175003117,0.8940294175003117,0.39133915824968385,0.9999997341907751,1.0000000000002196,1.0000000000002196,512,512,0.0380841764950591,0.006979121446020817,1.8333002146983086,6.493156637268121,-2.598522338864229e-16,0.8451262609508521,0.22017771151547427,1.0000000000000002,1.8346553340831497e-16,2.515210520268354e-15,1.3678684641647736e-16,6.493156637268122,0.00014141210537877796,0.00358500896317979,0.02953660932478362,0.19783663422210634,0.007456854219749342,0.02310722335634038,0.08924579133081872,0.6848159354388198,0.6844412088394165,0.557342529296875,0.7255626992316914
frozen,128,42,179,11,2400,256,2,512,1024,2434,0.44856601472616164,0.29607741464823956,0.08920512816955731,0.025465528069643723,13.649439499458268,20.44050906656667,3.1848761616505908e-06,0.7779246329896022,0.7779246329896022,0.40039483993418834,0.9999997666662123,1.0000000000002138,1.0000000000002138,512,512,0.026840990418092143,0.014768051047526964,1.7245215432713068,6.277788961481815,-1.7044919180490437e-16,0.6450759131346592,0.2155029528343089,1.0000000000000002,0.0,0.0,1.2733154660577023e-15,6.277788961481823,0.000676523939050261,0.0023869567998316688,0.04666613971052171,0.2152505097952258,0.004077371331350138,0.013440428045322337,0.08415755040410561,0.6930422488896637,0.6763734221458435,0.57452392578125,0.7255626992316914
frozen,128,42,426,26,2400,256,2,512,1024,2434,0.4500801681922796,0.2966895135713797,0.08827657572186196,0.01838861027090959,13.67334667366506,20.598987159587168,3.331711519307966e-06,0.827604385631918,0.827604385631918,0.3989616446954277,0.9999997563353883,1.000000000000224,1.000000000000224,512,512,0.026969547486245502,0.010738450032342693,1.7375119726126957,6.297519192365534,-1.84409056793172e-16,0.7152208884322441,0.21624209501338054,1.0000000000000002,0.0,1.5898243893868367e-16,8.462174318835209e-16,6.297519192365539,0.00033476063891281764,0.002145266086462678,0.05075441235206853,0.20293867931265008,0.003996841918548039,0.02227425491607503,0.08198629840540184,0.7033901841851079,0.6551513671875,0.613037109375,0.7255626992316914
frozen,128,42,1011,63,2400,256,2,512,1024,2434,0.4503004353868235,0.29639995727941953,0.09060872158804895,0.018305636258327172,13.94435244343394,20.69591269291311,3.185379838345715e-06,0.8319263261493282,0.8319263261493282,0.4025475090490149,0.9999997715649311,1.0000000000002156,1.0000000000002156,512,512,0.027974707540193097,0.010880495226706047,1.7580382749795134,6.316422074118979,-2.002941994796855e-16,0.7199732737986076,0.21772826900757486,1.0000000000000002,1.2918500663598232e-16,6.394362989871651e-16,5.624566625079492e-16,6.316422074118982,0.00029191394450247903,0.0023563816909065805,0.0528706108063447,0.22891682197488628,0.003939337443259097,0.013475122211917375,0.0828459918302038,0.7217229763763561,0.6427173614501953,0.63201904296875,0.7255626992316914
frozen,128,42,2400,150,2400,256,2,512,1024,2434,0.4484301586367212,0.294932481946254,0.1015140891416647,0.0191105681650895,17.824964389234907,20.59338115716529,3.379282100319713e-06,0.8415699692601785,0.8415699692601785,0.463970119892503,0.9999998104186137,1.0000000000002134,1.0000000000002134,512,512,0.030191387609694753,0.010938427621352685,1.8684695161235574,6.253334653874333,-3.7189252110528633e-16,0.7340511363859555,0.23005596749374008,1.0000000000000002,2.3176151408546445e-16,9.233265122171022e-16,2.8406553266738816e-16,6.253334653874335,0.0002463314339039915,0.0024611619441021857,0.04621797377255086,0.2557941306388231,0.0033592026415074933,0.00598626988547204,0.07688150718755271,0.7255626992316914,0.6410841345787048,0.627471923828125,0.7255626992316914
