noise,lr,weight_decay,seed,egr_early,egr_mid,egr_late,egr_min,egr_depth,final_test_acc,peak_test_acc,overfit_gap,final_train_loss,final_test_loss
0.2,0.001,0.0,47,0.31798746153860324,0.2000459137934107,0.13042801396554649,0.06769742408098199,0.25029003745762124,0.4980682373046875,0.5079345703125,0.009866333007812478,0.2843258287757635,1.1512205481529236
0.2,0.001,0.001,42,0.34870931094991253,0.3139452024574784,0.3112031690905808,0.1501986941189641,0.19851061683094842,0.638336181640625,0.652496337890625,0.01416015625,0.4594624061137438,0.6368934333324432
0.2,0.001,0.001,43,0.33672152582079345,0.31269454673464014,0.3003960393917019,0.08974674398161861,0.24697478183917485,0.5436065673828125,0.643402099609375,0.09979553222656246,0.4571710675954819,0.6957000255584717
0.2,0.001,0.001,44,0.3259545068819269,0.32442410643030634,0.31395788255645035,0.10036233013707843,0.22559217674484847,0.6578399658203125,0.669281005859375,0.011441040039062544,0.4583997055888176,0.6226581573486328
0.2,0.001,0.001,45,0.3093775148250339,0.3299638562143358,0.3298598365217621,0.0654823750813553,0.2438951397436786,0.6077850341796875,0.621307373046875,0.013522338867187456,0.46047940850257874,0.6566700160503387
0.2,0.001,0.001,46,0.35360556212723315,0.3407741875166953,0.3243151711274363,0.08286125619318235,0.2707443059340508,0.5744903564453125,0.585723876953125,0.011233520507812456,0.45998943969607353,0.6761013627052307
0.2,0.001,0.001,47,0.33905711084851675,0.33204934052554186,0.3283685375982664,0.06769742408098199,0.27135968676753475,0.484600830078125,0.489288330078125,0.004687500000000011,0.46065774001181126,0.7316562116146088
0.2,0.003,0.0,42,0.2872833811363715,0.19493274152220105,0.13971535729497883,0.0946111622909941,0.19267221884537739,0.5454254150390625,0.66278076171875,0.1173553466796875,0.20944817829877138,1.5420841336250306
0.2,0.003,0.0,43,0.25746985416462104,0.18054671096349767,0.13106504090936913,0.07358938183457184,0.1838804723300492,0.5132415771484375,0.623291015625,0.11004943847656246,0.19335603434592485,1.8664377570152282
0.2,0.003,0.0,44,0.284096895937113,0.1800470320208281,0.13914082429381924,0.09000035667313563,0.19409653926397738,0.5499359130859375,0.6646728515625,0.11473693847656252,0.19340571016073227,1.5638227105140685
0.2,0.003,0.0,45,0.24594927035732989,0.16824088245010418,0.12356409359217033,0.0654823750813553,0.1804668952759746,0.5302886962890625,0.609527587890625,0.0792388916015625,0.1964402012526989,1.8207870364189147
0.2,0.003,0.0,46,0.2916019210909544,0.19199782440431923,0.12314001664667364,0.07856177691603489,0.2130401441749195,0.517333984375,0.58001708984375,0.06268310546875,0.2034791223704815,1.7723341584205627
0.2,0.003,0.0,47,0.27914700454954,0.1812086334395841,0.14341919683340687,0.06769742408098199,0.211449580468558,0.4934844970703125,0.527008056640625,0.0335235595703125,0.1966075310483575,2.022544968128204
0.2,0.003,0.001,42,0.29189441405927,0.4199055551716536,0.3772612547206859,0.1501986941189641,0.14169571994030591,0.6385833740234375,0.66180419921875,0.023220825195312544,0.463683407753706,0.6369548738002777
0.2,0.003,0.001,43,0.3079722846809999,0.38928465062239914,0.3216552797890232,0.08974674398161861,0.2182255406993813,0.539569091796875,0.6197509765625,0.08018188476562504,0.45695169270038605,0.6986232399940491
0.2,0.003,0.001,44,0.3157943049633022,0.4023352990235611,0.3229404214984791,0.10036233013707843,0.21543197482622375,0.6548614501953125,0.67242431640625,0.0175628662109375,0.4573820885270834,0.6237558364868164
0.2,0.003,0.001,45,0.30529681318303564,0.4261916152393884,0.3676399753375455,0.0654823750813553,0.23981443810168035,0.6078643798828125,0.626617431640625,0.0187530517578125,0.46042357198894024,0.6568186223506928
0.2,0.003,0.001,46,0.33940478469635377,0.430199959685487,0.3510907749104597,0.08286125619318235,0.2565435285031714,0.5766876220703125,0.591339111328125,0.014651489257812456,0.4599526934325695,0.6756369471549988
0.2,0.003,0.001,47,0.3455754661664786,0.4162917837566579,0.3759320398330031,0.06769742408098199,0.2778780420854966,0.483953857421875,0.500030517578125,0.016076660156249978,0.4626684281975031,0.733244103193283
